Revisada por,Fecha publicacion,Fuente,Noticiero,Autor,Noticia,Humano,Vía y entorno,Vehicular
Jorge,22/09/2023,https://www.lateja.cr/sucesos/violento-atropello-deja-a-tres-personas-heridas/WQFQLOBLXFD6ZCAUA6LI7Q3P2A/story/,La Teja,Hillary Chinchilla Marín,"El incidente se dio en la provincia de Heredia
Un violento accidente de tránsito dejó a tres personas heridas la noche de este jueves en la provincia de Heredia.
El incidente se dio a las 9:13 de la noche a 300 metros de Deli Pollo en Santa Cecilia de Barva de Heredia, donde por motivos que se desconocen, un vehículo atropelló a tres personas.",0,0,0
Jorge,19/09/2023,https://www.lateja.cr/sucesos/mortal-choque-entre-motocicleta-y-camion/DBJMIYD6KVFUROUVOYNTVGAW7U/story/,La Teja,Fabiola Montoya Salas,"De momento se desconoce cómo se dio el fatal accidente
Un choque entre una moto y un camión dejó a un hombre fallecido la madrugada de este martes 19 de setiembre.
Según un reporte de la Cruz Roja, el accidente ocurrió pasada la medianoche, en Guanacaste; específicamente, a 50 metros de Aldeas Santa Fe, en Santa Cruz.
Las autoridades identificaron a la víctima como Juan José Hernández Calero, quien sufrió varias heridas en diferentes partes del cuerpo y falleció en lugar.
La Cruz Roja informó que ellos fueron enviados para atender un accidente y cuando llegaron encontraron al motociclista fallecido.",0,0,0
Jorge,16/09/2023,https://www.lateja.cr/sucesos/una-mujer-y-un-hombre-murieron-atropellados-por-un/MX57HPHV4FF3VEQ3XCWPPCR27M/story/,La Teja,Alejandra Morales,"Las fatalidades ocurrieron la noche de este viernes en barrio Los Ángeles de Espíritu Santo de Esparza y en Alajuela
Dos personas perdieron la vida al ser víctimas de atropellos en carretera la noche de este viernes 15 de setiembre.
La fatalidad más reciente sucedió en barrio Los Ángeles, en Espíritu Santo de Esparza, Puntarenas, donde una mujer fue atropellada por un carro.
Este accidente sucedió a las 9:33 p. m., Rita Rodríguez, de la Cruz Roja, afirmó que cuando llegaron los cruzrojistas, no había nada que hacer por la víctima.
Ella fue identificada como Mayra Alejandra Granados Díaz, de 38 años, ella deja tres hijos de 10 años, de 7 años y 2 años.
El conductor del carro se dio a la fuga.",0,0,0
Jorge,18/08/2023,https://www.lateja.cr/sucesos/violento-choque-cobro-la-vida-de-dos-personas/ZLZDIRE6PNHXXHJNQWCO7YABRY/story/,La Teja,Hillary Chinchilla Marín,"Accidentes de tránsito dejaron dos muertos y un herido de gravedad
Un violento accidente de tránsito dejó como resultados dos personas sin vida durante la noche de este jueves en Alajuela.
El incidente se dio faltando pocos minutos para las 10 de la noche, frente al Automercado de La Ceiba, en San Isidro, donde por motivos que se investigan, un carro liviano chocó contra una motocicleta.
Paramédicos de la Cruz Roja atendieron la emergencia, pero debido al fuerte impacto, dos personas fallecieron en el sitio.
Agentes del Organismo de Investigación Judicial se hicieron cargo de la escena y del levantamiento de los cuerpos, los cuales trasladaron hasta la morgue judicial.",0,0,0
Jorge,02/08/2023,https://www.lateja.cr/sucesos/motociclista-pierde-la-vida-en-violento-choque/XHCK4PY6ONAXXCXBDRZQCASL3M/story/,La Teja,Alejandra Morales,"Otras tres personas están graves debido a accidentes en carreteras en diferentes partes del país
Un aparatoso accidente entre una moto y un carro pick up cobró la vida de un motociclista de entre los 20 años a 30 años.
La fatalidad ocurrió a las 4:34 a.m. de este miércoles 2 de agosto sobre la ruta 27, en sentido hacia Puntarenas.
Las autoridades atendieron esta alerta en Atenas, de la zona conocida como el hundimiento un kilómetro hacia Puntarenas.
En la central de la Cruz Roja dijeron que cuando llegaron no había nada que hacer por la víctima quien sufrió múltiples golpes.
En el sitio quedaron las pertenencias de la víctima tiradas sobre la calle, además la parte delantera del pick up quedó destruida.
Las causas del accidente están en investigación, al parecer una invasión de carril por parte de uno de los conductores fue lo que ocasionó la tragedia.",0,0,0
Jorge,16/03/2024,https://www.teletica.com/sucesos/hombre-fallece-en-accidente-de-transito-en-lindora_354681,Teletica.com,Stefanía Colombari,"El suceso ocurrió durante la madrugada de este sábado.
Un hombre de 26 años perdió la vida durante un accidente de tránsito ocurrido en Pozos de Santa Ana.
La información fue confirmada por Cruz Roja, quien llego a la escena para atender el suceso. Sin embargo, para ese momento, ya la víctima había fallecido.
De acuerdo con el Organismo de Investigación Judicial (OIJ), el fallecido fue identificado con el apellido Carballo.
Según el OIJ, los hechos se dieron cuando en apariencia, mientras conducía en vehículo liviano el sentido San José - Santa Ana, el hoy fallecido intentó ingresar a una carretera que se encontraba al lado derecho de donde él circulaba, momento en donde colisionó contra una barrera metálica, lo que provocó el vuelco del carro.
El accidente ocurrió a eso de las 12:21 a.m., exactamente en la salida de Lindora, frente al Mall Santa Ana 2000.
El cuerpo fue remitido a la morgue judicial para la realización de la autopsia y el caso está en investigación. ",1,0,0
Jorge,27/03/2024,https://www.teletica.com/sucesos/choque-entre-carro-y-moto-deja-un-muerto-en-san-jose_355377,Teletica.com,Angélica Barrantes,"En lo que va de Semana Santa, la Cruz Roja registra 40 accidentes atendidos y nueve fallecidos en sitio.
El choque entre un vehículo liviano y una motocicleta dejó como saldo un joven fallecido, este miércoles en San José.
Los hechos tuvieron lugar en las inmediaciones de la Compañía Nacional de Fuerza y Luz (CNFL), en La Uruca (vea video adjunto de Telenoticias).
    ""Al ser las 7:30 a. m., ingresa una solicitud de ayuda por medio del Sistema de Emergencias 9-1-1, donde reportan la colisión de una motocicleta con un vehículo liviano.
    ""Se despacha de inmediato una unidad de soporte de vida al sitio. Cuando esta llega, efectivamente se encuentran a un hombre de 26 años, aproximadamente, el cual estaba sin signos vitales"", explicó el coordinador operativo nacional de la Cruz Roja Costarricense (CRC), Carlos Herrera.
En lo que va de la Semana Santa, esa institución de rescate registra 40 accidentes atendidos y nueve fallecidos en sitio.",0,0,0
Jorge,24/03/2024,https://ncrnoticias.com/sucesos/tres-vehiculos-quedan-en-perdida-total-y-dos-personas-en-condicion-critica-en-aparatoso-accidente-frente-al-hospital-mexico/?c1,Noticias Costa Rica,Redacción NCR,"Por razones que aún se desconocen,  tres vehículos se vieron involucrados en este accidente y según el reporte preliminar de las autoridades, dos personas están en condición muy crítica.
Este domingo 24 de marzo, al ser las 8:50 p.m., acaba de ocurrir un accidente muy aparatoso, en la autopista General Cañas, frente al hospital México.
Por razones que aún se desconocen,  tres vehículos se vieron involucrados en este accidente y según el reporte preliminar de las autoridades, dos personas están en condición muy crítica.
Los pacientes quedaron prensados dentro de sus vehículos y se requirió de equipo hidráulico para poder rescatarlos.
Los tres vehículos involucrados quedaron en pérdida total.",0,0,0
Jorge,25/04/2024,https://ncrnoticias.com/sucesos/accidente-entre-una-moto-y-un-carro-acabo-con-la-vida-de-un-hombre/?c1,Noticias Costa Rica,Gemeth Zamora,"Este lamentablemente accidente de tránsito se reportó en el sector de Jacó.
Los accidentes de tránsito siguen cobrando vidas en nuestro país y la noche de este miércoles 24 de abril una persona murió producto del choque entre un carro y una moto.
De acuerdo con el reporte de las autoridades los hechos ocurrieron al ser las 7:10pm, en la provincia de Puntarenas, esto en el sector de Jacó.
Según trascendió, en dicho sitio chocaron una motocicleta y un carro, quedando sin vida una de las personas que viajaba en uno de estos vehículos.
De momento se desconoce cómo se dieron con exactitud los hechos.
La identidad del fallecido no trascendió.
El caso se mantiene bajo investigación de las autoridades judiciales. ",0,0,0
Jorge,13/04/2024,https://ncrnoticias.com/sucesos/cinco-personas-resultaron-heridas-en-aparatoso-accidente-de-transito-en-santa-ana/?c1,Noticias Costa Rica,Gemeth Zamora,"Uno de los carros involucrados terminó chocando contra una casa esquinera.
La mañana de este sábado 13 de abril al ser  aproximadamente las 8:00am, varias personas se llevaron el susto de sus vidas, esto luego de que se vieron involucradas en un aparatoso accidente de tránsito entre dos carro en el sector de Santa Ana.
De acuerdo con el reporte de las autoridades, en total fueron cinco las víctimas de este incidente quienes prestaban heridas y lesiones de importancia tras el choque entre dos vehículos livianos tipo ‘SUV’.
Si bien se desconoce cómo ocurrió el incidente, ambos carros presentaban daños notorios e incluso uno de estos terminó chocando contra una casa esquinera.
A raíz de los hechos uno de los cinco pacientes fue trasladado en estado crítico al Hospital San Juan de Dios, al igual que otra personas que también fue remitida a ese centro médico, en condición urgente.
En cuanto a los otros tres heridos, fueron trasladados hasta la Clínica Moreno Cañas, donde permanecen en condición estable.
Para atender esta emergencia, se movilizaron tres unidades de soporte avanzado más dos unidades básicas, por parte de la Cruz Roja Costarricense.
Con respecto al sitio del accidente, sucedió a unos 50 metros al este de la Estación de Bomberos en Santa Ana y mantuvo el paso cerrado por al menos hora y media.
De momentos se desconocen las identidades de los involucrados, así como el estado de salud actual de estos.
El accidente quedó bajo investigación de las autoridades correspondientes.",0,0,0
Jorge,23/04/2024,https://ncrnoticias.com/sucesos/hombre-pierde-la-vida-de-manera-tragica-tras-chocar-su-carro-contra-un-arbol/?c1,Noticias Costa Rica,Gemeth Zamora,"Este mortal accidente de tránsito se reportó la noche de este viernes en la provincia de Guanacaste.
Los accidentes en carretera sobre el territorio nacional siguen cobrando vidas y lamentablemente la noche de este viernes 22 de marzo un hombre se sumó a la lista de fallecidos por dicha causa.
En la provincia de Guanacaste al ser las 10:30pm, se reportó un aparatoso choque de un carro contra un árbol.
De acuerdo con el reporte de las autoridades, dicho accidente ocurrió específicamente en el sector de Curime de Nicoya, 300 metros en dirección hacia Samara.
Producto del fuerte impacto que sufrió el conductor del vehículo, lamentablemente perdió la vida en el lugar de los hechos según confirmaron los paramédicos de la Cruz Roja que se hicieron presentes en la escena.
De momento se desconocen las causas que provocaron que el chofer perdiera el control de su vehículo, pero las autoridades no descartan que el aparente exceso de velocidad haya mediado en el accidente.
La identidad del fallecido no se dio a conocer, pero trascendió que tendría entre 30 y 35 años.
Los hechos quedaron a cargo de las autoridades judiciales.",1,0,0
Jorge,06/05/2024,https://pz-noticias.org/tres-personas-resultaron-heridas-tras-choque-entre-un-camion-y-un-carro-en-parrita-ncr-noticias/,PZ Noticias,Gemeth Zamora,"La mañana de este lunes 6 de mayo inició movida para los cruzrojistas del sector de Parrita, luego de que se reportara un aparatoso accidente de tránsito entre un camión y un carro al ser las 5:45am.
Los hechos ocurrieron sobre la carretera Costanera Sur a la altura de Parrita.
De acuerdo con el reporte de las autoridades, por razones que se desconocen se dio un violento choque entre un camión y un carro liviano.
Debido al fuerte impacto, el camión se volcó y la parte delantera del carro quedó destruida, dejando tres personas heridas, una de esas de gravedad.
    “Se valora a una mujer, de 47 años, con varios golpes y se lleva urgente a la clínica de Parrita.
    “Además, se atiende a dos hombres de 66 años y 25, con golpes leves, por lo que se trasladan para una mejor valoración a la clínica”, detalló la central de la Cruz Roja Costarricense.
De momento, no han trascendido las causas que provocaron este aparatoso choque.
Las identidades de los heridos no se dieron a conocer.",0,0,0
Jorge,16/05/2024,https://ncrnoticias.com/sucesos/dos-motociclistas-quedaron-gravemente-heridos-tras-sufrir-un-aparatoso-accidente-de-transito/?c1,Noticias Costa Rica,Gemeth Zamora,"Este accidente se reportó en el sector de Upala de Alajuela.
Una vez más unos motociclistas se convirtieron en los protagonistas de un aparatoso accidente de tránsito reportado la noche de ayer miércoles 15 de mayo en la provincia de Alajuela.
De acuerdo con el reporte de las autoridades, los hechos se dieron al ser pasadas las 6:30pm, en el sector de Upala.
En dicho sitio por razones que se se desconocen dos motociclistas chocaron violentamente.
A la llegada de los paramédicos de la Cruz Roja a la escena se encontraron con dos hombres de 30 y 35 años, con múltiples heridas, por lo que fueron llevados de inmediato al hospital de Upala para su respectiva atención.
No trascendió si los hombres viajaban a bordo de una misma motocicleta o si viajaban cada uno en su moto.
Las identidades no se dieron a conocer, solo sus edades.",0,0,0
Jorge,17/04/2024,https://ncrnoticias.com/sucesos/motociclista-de-25-anos-perdio-la-vida-en-aparatoso-accidente-contra-un-carro/?c1,Noticias Costa Rica,Gemeth Zamora,"Motociclista de 25 años perdió la vida en aparatoso accidente contra un carro
Este accidente de tránsito se reportó la noche de este martes en la provincia de Limón.
Los accidentes en carretera siguen cobrando vidas y lamentablemente los motociclistas siguen siendo los que se llevan la peor parte en estos, tal como ocurrió la noche de este martes 16 de abril, que un hombre murió producto de un choque entre una moto y un carro.
Este incidente ocurrió al ser pasadas las 11:20pm, en el sector de Río Banano, en la provincia de Limón.
Por razones que de momento se desconocen, se dio un aparatoso choque entre una motocicleta y un automóvil.
Producto del fuerte impacto un hombre de 25 años de edad, quien era el conductor de la moto se llevó la peor parte y falleció en el lugar de los hechos, según confirmaron los paramédicos que se hicieron presentes en la escena.
La identidad del fallecido no trascendió.
El accidente quedó en manos de las autoridades judiciales, quienes trabajan en esclarecer lo sucedido.",0,0,0
Jorge,21/03/2024,https://ncrnoticias.com/sucesos/fallecio-joven-que-choco-de-frente-contra-bus-al-intentar-rayar-en-su-bicimoto/?c1,Noticias Costa Rica,Gemeth Zamora,"El muchacho falleció en el hospital México.
El joven que sufrió un accidente de tránsito a bordo de una bicimoto este miércoles 20 de marzo en la provincia de San José, lamentablemente falleció en el hospital México.
Este accidente ocurrió en las cercanías del Instituto Nacional de Aprendizaje (INA) en la Uruca.
De acuerdo con el reporte de las autoridades, los hechos se dieron cuando la víctima en apariencia, trató de adelantar un bus y en su maniobra se topó de frente otro autobús, que viajaba en el sentido contrario y con el cual chocó de manera aparatosa.
A pesar de lo violento del choque el muchacho logró sobrevivir por lo que fue llevado al hospital México donde falleció.
Agentes de Inspecciones Oculares y Recolección de Indicios levantaron el cuerpo del muchacho el miércoles; sin embargo el OIJ lo informó hasta este jueves 21 de marzo.
Lamentablemente hasta el lunes 11 de marzo se contabilizaban 88 personas fallecidas en accidentes en carretera en lo que llevamos del año, de los cuales 44 eran motociclistas.
Por su parte, las autoridades del tránsito hacen un llamado a los conductores y les piden respetar la ley de tránsito para evitar más tragedias en carretera.",1,0,0
Jorge,31/07/2023,https://www.crhoy.com/nacionales/identifican-a-motociclista-que-fallecio-en-guanacaste/,CR Hoy,Yaslin Cabezas,"Identifican a motociclista que falleció en Guanacaste
Este domingo.
Los agentes del Organismo de Investigación Judicial (OIJ) identificaron al motociclista que falleció en un accidente de tránsito, ocurrido este domingo en Santa Cruz de Guanacaste.
Se trata de Bryan Jesús Gómez Gómez, de 25 años, quien derrapó la motocicleta que conducía por un sector conocido como 27 de Abril, a eso de las 11:30 p.m.
El motociclista derrapó y producto del impacto, chocó contra un objeto fijo que le provocó la muerte en la escena, según el informe judicial.
El cuerpo fue trasladado a la Morgue Judicial para la respectiva autopsia, mientras que el caso continúa investigación para esclarecer los hechos.
El primer semestre de este 2023 cerró con 250 personas fallecidas en accidentes viales, un incremento de 13 decesos en comparación al mismo período de 2022.
Sobre las motocicletas, 20 de los 36 fallecidos en junio viajaban en este vehículo. Es decir, el 56% del total.
Solo a mayo, 1.582 conductores fueron sancionados por llevar el casco mal puesto o no llevarlo y otros 896 por permitir esa práctica en quienes lo acompañaban en la motocicleta.",1,0,0
Jorge,23/07/2023,https://www.crhoy.com/noticias-sobre/accidente-de-transito,CR Hoy,Yaslin Cabezas,"Viraje de chofer le quitó la vida a motociclista en Jacó
Víctima falleció en la escena.
Un viraje habría sido la causa por la que un motociclista chocó contra un vehículo, perdiendo la vida en la escena, durante este sábado en Jacó.
Según el informe del Organismo de Investigación Judicial (OIJ), los hechos ocurrieron a eso de las 6:00 p.m. en un sector conocido como Quebrada Amarilla.
La versión que se maneja es que, el conductor del carro al parecer realizó un viraje para ingresar a un supermercado y no se habría percatado de la presencia del motorizado, quien impactó contra el vehículo.
El motociclista sufrió lesiones de consideración que le provocaron la muerte en el sitio del suceso.
La víctima fue identificada como Jean Carlo Montero Sandoval falleció en la escena. Él tenía 38 años y su cuerpo fue trasladado a la Morgue Judicial para realizar la respectiva autopsia.
Por su parte, el conductor del automotor fue detenido en el sitio y pasado con un informe al Ministerio Público para que se determine su situación jurídica.
Los agentes realizan las investigaciones pertinentes para determinar con exactitud lo ocurrido.",1,0,0
Jorge,19/07/2023,https://www.crhoy.com/nacionales/trasladan-a-11-personas-tras-vuelco-de-carro-en-los-chiles/,CR Hoy,Yaslin Cabezas,"Trasladan a 11 personas tras vuelco de carro en Los Chiles
Esta madrugada.
Fueron trasladados al hospital.
Un total de 11 personas resultaron heridas, tras volcarse el carro en el que viajaban, la madrugada de este miércoles en Los Chiles. 
Los hechos ocurrieron a eso de las 3:30 a.m. en el puente de Medio Queso, según Alexander Morales, supervisora de la Cruz Roja.
Al parecer, se trata de un pick-up que estaba trasladando a varias personas, cuando al parecer, el conductor perdió el control y se volcó en el cauce del río. 
Morales indicó que no había personas fallecidas, ni en condición crítica, pero sí algunos en condición delicada, con varios traumas importantes.
Los pacientes fueron trasladados al hospital de Los Chiles. De momento no han trascendido sus identidades.",1,0,0
Jorge,17/07/2023,https://www.crhoy.com/nacionales/video-asi-fue-el-accidente-en-el-que-murio-un-adulto-mayor-en-escazu/,CR Hoy,Ingrid Hidalgo,"(VIDEO) Así fue el accidente en el que murió un adulto mayor en Escazú
Incidente ocurrió en la mañana del domingo
En el video se muestra que varias personas corrieron a auxiliar.
En el accidente falleció un adulto mayor de 85 años.
Este domingo, vecinos de Escazú presenciaron el mortal accidente en el cual un adulto mayor de 85 años falleció tras chocar el carro que conducía contra un objeto fijo.
El Benemérito Cuerpo de Bomberos recibió el reporte alrededor de las 10:30 a.m. y envió unidades al Barrio El Carmen, 200 metros al oeste y 75 sur del super Aguimar.
Cuando los bomberos llegaron al lugar para auxiliar a posibles pacientes que habían quedado atrapados, tal y como se indicó en el primer reporte, se dieron cuenta que se trataba de un adulto mayor sin signos vitales.
El conductor fallecido, identificado como Fausto Montoya Flores, habría tenido problemas con el sistema de frenos cuando circulaba hacia San Antonio de Escazú.
La supuesta pérdida frenos provocó que girara y volcará tras impactar contra un muro, tal y como se muestra en el video.
Tras el accidente, un vehículo azul se devolvió, uniéndose a otros vecinos para ayudar a los involucrados hasta que llegara la ayuda de las autoridades de emergencia.
Por otra parte, el adulto mayor viajaba con una acompañante, cuya identidad se desconoce, que fue trasladada a un centro médico con varios golpes.",0,0,1
Jorge,30/06/2023,https://www.crhoy.com/nacionales/carros-chocan-y-embisten-a-dos-personas-en-san-jose-centro/,CR Hoy,Yaslin Cabezas,"Carros chocan y embisten a dos personas en San José centro
Esta madrugada.
Conductor viajaba en aparente estado de ebriedad.
Fachada del Hospital San Juan de Dios, en San José.
Dos personas resultaron heridas tras ser embestidas por el choque entre dos carros, la madrugada de este viernes en el centro de San José. 
La alerta se dio minutos antes de las 5:00 a.m. a 100 metros Norte del hospital San Juan de Dios, según Jorge Jiménez, supervisor de la Cruz Roja.
La versión preliminar que se maneja es que, uno de los conductores de los carros viajaba en estado de ebriedad y fue él quien provocó el choque. Sin embargo, esto no ha sido confirmado por las autoridades. 
Producto del impacto, los dos carros terminaron incrustados en una esquina, en la que se encontraban dos personas, una de ellas un vendedor de periódicos, de apellido Arroyo.
Los paramédicos de la Cruz Roja atendieron en la escena a una mujer de 47 años y al hombre de 78 años, quienes fueron trasladados en condición crítica al hospital San Juan de Dios. 
Las identidades de los heridos de momento se desconocen.",1,0,0
Kenneth,13/06/2024,https://www.crhoy.com/nacionales/dos-personas-perdieron-la-vida-por-atropellos-anoche/,CR Hoy,Mauricio León,"La noche de ayer miércoles se registraron 2 atropellos mortales en distintos puntos del país. Estos casos fueron atendidos por Cruz Roja, quienes llegaron a estas 2 emergencias, pero terminaron declarando a las víctimas sin signos vitales. Según precisaron, el primero de los casos se dio a eso de las 8:53 p.m. sobre Circunvalación Norte, específicamente en el sector de León XIII. Cuado los paramédicos llegaron a la escena del atropello se encontraron a un hombre de 30 años con múltiples golpes en su cuerpo producto del atropello. Tras efectuar la revisión inicial, los especialistas declararon al hombre ya sin vida, por lo que procedieron a avisarle a las autoridades policiales. El segundo incidente de este tipo se dio tan solo unos minutos más tarde, en el centro de Heredia a eso de las 9:19 p.m. En circunstancias que se desconocen, un joven de 25 años fue atropellado y perdió la vida en el propio lugar de los hechos. Los cruzrojistas dejaron la escena custodiada por oficiales de la Fuerza Pública. Los dos cuerpos fueron levantados por el Organismo de Investigación Judicial (OIJ), quienes los trasladaron a la Morgue Judicial para que le efectúen la respectiva autopsia. De momento no han trascendido las identidades de las víctimas.",0,0,0
Kenneth,08/06/2024,https://www.crhoy.com/nacionales/noche-deja-7-personas-heridas-por-accidentes-de-transito/,CR Hoy,Ingrid Hidalgo,"La Cruz Roja Costarricense atendió a 7 personas que resultaron heridas tras accidentes de tránsito que ocurrieron durante la noche. Según el reporte de los cruzrojistas, los accidentes sucedieron en Heredia, Alajuela y Cartago. Todos los incidentes se trataron de choques, en los cuales los pacientes requirieron ser trasladados a centros médicos para que recibieran tratamiento. Estos son los accidentes que fueron reportados a la Cruz Roja: Alrededor de las 6:11 p.m. hubo un choque de un carro y una motocicleta en San Pablo de Heredia. Los cruzrojistas trasladaron a un hombre en estado crítico al Hospital México y a otro, que requería atención médica urgentemente, a la Clínica de Heredia. A las 6:46 p.m. ingresó un reporte de un choque entre dos motocicletas en San Carlos de Alajuela. Se trasladaron a 3 hombres, uno de ellos crítico y los otros necesitaban atención médica urgente, a la Clínica de Pital. Los cruzrojistas también atendieron a una mujer que fue herida después de un choque de dos motocicletas en Barva de Heredia. Este incidente fue reportado a las 2:32 a.m. La paciente fue transportada en estado crítico al Hospital San Vicente de Paúl. Alrededor de las 5:52 a.m. ingresó otro incidente en Occidental de Cartago. Se trató de un choque de una motocicleta y un carro. El personal de la Cruz Roja atendió a un hombre que fue trasladado crítico al Hospital Max Peralta.",0,0,0
Kenneth,31/05/2024,https://www.crhoy.com/nacionales/accidentes-de-transito-dejaron-4-personas-graves-en-las-ultimas-horas/,CR Hoy,Mauricio León,"Cuatro personas resultaron gravemente heridas al verse involucradas en tres accidentes de tránsito ocurridos en las últimas horas. El reporte de Cruz Roja detalla que las colisiones ocurrieron en Limón, Guanacaste y Alajuela. La primera de las alertas se dio a eso de las 6:46 p.m. en Río Blanco de la provincia caribeña, sector donde una motocicleta y un camión chocaron. Debido a esto, dos hombres fueron trasladados al Hospital Tony Facio, en el centro de Limón. Otra de las colisiones se dio a eso de las 8:36 p.m. en Filadelfia de Carrillo, Guanacaste. Este impacto fue protagonizado por un automóvil y una motocicleta y dejó a un hombre adulto crítico, por lo que fue pasado a la clínica de Filadelfia en una ambulancia. La última de las colisiones reportadas por las autoridades se dio a eso de las 1:53 a.m. en San Antonio de Alajuela. En circunstancias que se desconocen, un carro chocó contra una moto, lo que provocó que un hombre sufriera heridas de gravedad. Debido al estado en que encontraron a este hombre, los paramédicos lo trasladaron al Hospital San Rafael de Alajuela.",0,0,0
Kenneth,15/05/2024,https://www.crhoy.com/nacionales/atropellos-dejan-a-dos-hombres-heridos-de-gravedad/,CR Hoy,Mauricio León,"Dos personas resultaron gravemente heridas, víctimas de accidentes de tránsito ocurridos la noche de ayer martes. Los casos se dieron en la provincia de San José con menos de una hora de diferencia. El primero de los reportes que atendió Cruz Roja se dio en el sector de Guayabo, en el cantón de Mora, a las 8:22 p.m., cuando un hombre de 39 años fue atropellado por un carro. Según detallaron, producto del accidente, el afectado fue llevado al CAIS de Puriscal en estado crítico. Atropello a ciclista El segundo de los casos fue el atropello de un ciclista en San Antonio de Escazú. A las 9:17 p.m. las autoridades recibieron la alerta del impacto que se llevó una bicicleta por un automóvil. El ocupante de la bici, un hombre de 42 años, salió gravemente herido y requirió de ser trasladado al Hospital San Juan de Dios.",0,0,0
Kenneth,12/05/2024,https://www.crhoy.com/nacionales/3-muertos-y-13-heridos-por-accidentes-de-transito-en-las-ultimas-horas/,CR Hoy,Ambar Segura,"Durante la noche de este sábado, los accidentes de tránsito en diferentes sectores del país dejaron un saldo de 13 heridos y 3 fallecidos. Por el derrape de una motocicleta en Cureña de Sarapiquí, Heredia, la Cruz Roja atendió a un hombre de 49 años que fue trasladado crítico al hospital de San Carlos, a eso de las 7:25 p.m. En Jiménez de Pococí, en Limón, por otro derrape de motocicleta, un hombre de 48 años falleció, a eso de la medianoche. En Puerto Cortés, Puntarenas, el choque entre una motocicleta y una bicicleta dejó un fallecido. También, un hombre se trasladó en condición urgente al Hospital Tomás Casas y otro se atendió en el lugar. El vuelco de un carro que cayó a un guindo de 10 metros en El Guarco de Cartago, dejó a 4 personas heridas entre los 29 y 32 años. Todos fueron enviados al hospital Max Peralta, en estado crítico. A las 2:34 a.m. en San Rafael Arriba de Desamparados, 2 adultos se vieron involucrados en un atropello por motocicleta. Uno de ellos se trasladó crítico al hospital San Juan de Dios, el otro fue llevado a otro centro médico. Cuatro minutos después, se reportó el choque de un carro contra una motocicleta en San Isidro de Grecia, dejando 1 hombre fallecido de 22 años y 3 pacientes trasladados con urgencia al hospital de Grecia. En otro choque, pero entre un carro y un camión en La Unión de Cartago, una mujer quedó herida y se trasladó crítica al Calderón Guardia, a eso de las 4:50 a.m. Las identidades de las víctimas no han trascendido.",0,1,0
Kenneth,02/05/2021,https://www.crhoy.com/nacionales/vuelco-de-vehiculo-dejo-1-persona-grave-en-liberia/,CR Hoy,Daniel Chinchilla,"(CRHoy.com) Un accidente de tránsito en los alrededores de Liberia, Guanacaste, dejó como resultado una persona en condición de gravedad. El suceso ocurrió en la carretera paralela del aeropuerto Daniel Oduber en Liberia. Las circunstancias del accidente no se conocen, el conductor habría perdido el control del carro y se salió de la vía. Personal de la Cruz Roja atendió la escena y logró rescatar a los ocupantes. La Policía de Tránsito estuvo en el lugar y coordinó la recolección de información.",0,0,0
Kenneth,30/05/2021,https://www.crhoy.com/nacionales/motociclista-choca-contra-2-furgones-y-muere-en-ruta-32/,CR Hoy,Yaslin Cabezas,"(CRHoy.com) Un motociclista perdió la vida tras chocar contra dos tráileres, la noche del jueves en Limón, sobre la ruta 32. El accidente se reportó minutos antes de las 10:00 p.m. frente a la bomba Borocho, de acuerdo con Alexander Porras, supervisor de la Cruz Roja. Al parecer, el hombre de 40 años perdió el control de la moto, se estrelló contra un tráiler y luego quedó incrustado en la parte frontal del otro furgón. La víctima sufrió serias heridas que le costaron la vida en el lugar. Cuando los cruzrojistas llegaron a la escena, no presentaba signos vitales. Agentes judiciales se hicieron cargo de la escena.",0,0,0
Kenneth,23/04/2021,https://www.crhoy.com/nacionales/colapso-de-puente-en-heredia-dejo-1-persona-hospitalizada/,CR Hoy,Daniel Chinchilla,"(CRHoy.com) El colapso de un puente en la zona de San José de la Montaña dejó una persona en condición delicada, la cual fue trasladada hace pocos minutos al hospital San Vicente de Paul en Heredia. El suceso ocurrió en el sector de calle los Espinos en Heredia, sitio por el que iba transitando un vehículo liviano cuando por por razones desconocidas se cayó el puente. Según informó la Cruz Roja se trabajó en rescatar al hombre involucrado por alrededor de 30 minutos. Posterior a liberar al conductor del carro, los paramédicos lo llevaron al hospital para su respectiva atención.",0,1,0
Kenneth,23/04/2021,https://www.crhoy.com/nacionales/vehiculo-cae-a-precipicio-tras-colapso-de-puente/,CR Hoy,Daniel Chinchilla,"(CRHoy.com) Equipos de rescate realizan en este momento una intervención en el sector de Barva en Heredia debido a la caída de un vehículo en un precipicio. Según la información suministrada por la Cruz Roja, se trataría de un colapso de un puente en la zona de calle los Espinos en San José de la Montaña. Se desconoce cuántos ocupantes viajaban en el vehículo para el instante en que se dio el aparatoso accidente. Los socorristas están trabajando desde hace más de 30 minutos en la escena, informó la Cruz Roja. Noticia en desarrollo.",0,1,0
